"ID","Name","Description","URL","SKU","Categories","Status","Image","Price","Stock Status","Sale Price"
"4593","Chicken & Chorizo Fettuccine","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Saute chicken pieces, chorizo with fettuccine in a garlic cream sauce</span> </span></p>","https://weshop4u.ie/products/chicken-chorizo-fettuccine-4593","SF-2443-Z8BZ-T3Hmk","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/chicken-chorizo-fettuccine.jpg","16.75","in_stock",""
"4594","Lasagna with Coleslaw","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Traditional Italian style lasagne, served with coleslaw</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/lasagna-with-coleslaw-4594","SF-2443-GTKY-OeRw4-YFYA2-j8e9Q-xJxGM-C3q1Y","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/lasagna-with-coleslaw.jpg","15.75","in_stock",""
"4595","Mexican Chicken Breast","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Topped with salsa, sour cream, jalapenos & cheddar cheese</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/mexican-chicken-breast-4595","SF-2443-GTKY-OeRw4-YFYA2-j8e9Q-75p2C","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/mexican-chicken-breast.jpg","16.75","in_stock",""
"4596","Penne Carbonara with Garlic Bread","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Smoked bacon and onions in a garlic and parmasan cream sauce with garlic bread</span> </span></p>","https://weshop4u.ie/products/penne-carbonara-with-garlic-bread-4596","SF-2443-DDSU-ev3az","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/penne-carbonara.jpg","15.75","in_stock",""
"4597","Battered Fillet of Cod","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Golden fried fillet of cod in a beer batter</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side and Dip.</span>  </span></p>","https://weshop4u.ie/products/battered-fillet-of-cod-4597","SF-2443-GTKY-OeRw4-YFYA2-4Khw3-lmdAo-9MVz8-6Lqao","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/battered-fillet-of-cod.jpg","16.75","in_stock",""
"4598","Harveys Open Steak Sandwich","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>8oz sirloin steak sandwich, served with sauté onions on a garlic ciabatta</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with Sauce and 1 side.</span>  </span></p>","https://weshop4u.ie/products/harveys-open-steak-sandwich-4598","SF-2443-GTKY-OeRw4-YFYA2-4Khw3-lmdAo-NwiO8-qJN25-Wd2Tl","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/open-steak-sandwich-8oz.jpg","20.95","on_backorder",""
"4599","10oz Striploin Steak with Crispy Onions","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>10oz. A center cut strip steak cooked to your liking</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with Sauce and 1 side.</span>  </span></p>","https://weshop4u.ie/products/10oz-striploin-steak-with-crispy-onions-4599","SF-2443-GTKY-OeRw4-YFYA2-4Khw3-lmdAo-NwiO8-64Zw6-Otd1N","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/8oz-striploin-steak-with-crispy-onions.jpg","25.75","on_backorder",""
"4600","8oz Striploin Steak with Crispy Onions","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>8oz. A center cut strip steak cooked to your liking</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with Sauce and 1 side.</span>  </span></p>","https://weshop4u.ie/products/8oz-striploin-steak-with-crispy-onions-4600","SF-2443-GTKY-OeRw4-YFYA2-4Khw3-lmdAo-NwiO8-prx3d","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/8oz-striploin-steak-with-crispy-onions.jpg","20.95","on_backorder",""
"4601","Beef or Chicken Enchiladas","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>3 fresh tortillas served with stir fried strips of beef or chicken breast, peppers, onions, salsa, sour cream & guacamole</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/beef-or-chicken-enchiladas-4601","SF-2443-GTKY-OeRw4-YFYA2-4Khw3-lmdAo-PRm12","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/beef-or-chicken-enchiladas.jpg","17.25","in_stock",""
"4602","Beef or Chicken Enchiladas","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>3 fresh tortillas served with stir fried strips of beef or chicken breast, peppers, onions, salsa, sour cream & guacamole</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/beef-or-chicken-enchiladas-4602","SF-2443-GTKY-OeRw4-YFYA2-4Khw3-lmdAo-PRm12-00Ccw","Harvest Main Courses","published","https://weshop4u.ie/storage/products/beef-or-chicken-enchiladas.jpg","17.25","in_stock",""
"4603","Vegetarian Enchiladas","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>A delicious mix of fresh tri-coloured peppers, mushrooms , red & white onions served with 3 tortillas, sour cream, guacamole and salsa</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/vegetarian-enchiladas-4603","SF-2443-GTKY-OeRw4-YFYA2-4Khw3-RA7aj","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/vegetarian-enchiladas.jpg","14.25","in_stock",""
"4604","Harvey’s Cajun Chicken Burger","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Pan-fried chicken fillet lightly coated in cajun spice served on a warm bun with lettuce, tomato, gherkin, onion & mayo</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/harveys-cajun-chicken-burger-4604","SF-2443-GTKY-OeRw4-YFYA2-l5M8X","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/harveys-cajun-chicken-burger.jpg","16.25","in_stock",""
"4605","Harvey’s Chicken Burger","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Chicken Fillet burger served on ice berg lettuce, tomato, gherkin, onion & mayo</span> <span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/harveys-chicken-burger-4605","SF-2443-GTKY-OeRw4-BhkTM","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/harveys-chicken-burger.jpg","15.75","in_stock",""
"4606","Harvey’s Original Burger","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Fresh beef hamburger served on a warm bun with lettuce, tomato,gherkin & Harvey's burger sauce. Comes with 1 side.</span>  </span></p>","https://weshop4u.ie/products/harveys-original-burger-4606","SF-2443-GTKY-o9MZo","Harvest Main Courses","pending","https://weshop4u.ie/storage/products/harveys-original-burger.jpg","15.75","in_stock",""
"4607","Caesar Salad","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Baby gem lettuce,garlic croutons toasted pine kernels, parmesan cheese topped with our caesar dressing</span> </span></p>","https://weshop4u.ie/products/caesar-salad-4607","SF-2443-RSSR-r8667-SVemD-xYkbJ","Harvest Starters and Salads","pending","https://weshop4u.ie/storage/products/caesar-salad.jpg","9.5","in_stock",""
"4608","Caesar Salad","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Baby gem lettuce,garlic croutons toasted pine kernels, parmesan cheese topped with our caesar dressing</span>  </span></p>","https://weshop4u.ie/products/caesar-salad-4608","SF-2443-RSSR-r8667-SVemD-xYkbJ-crPUE","Harvest Starters and Salads","published","https://weshop4u.ie/storage/products/caesar-salad.jpg","9.5","in_stock",""
"4609","Nachos","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Tortilla chips topped with chili beef, sour cream, salsa,guacamole, cheese sauce & Jalapenos</span>  </span></p>","https://weshop4u.ie/products/nachos-4609","SF-2443-RSSR-r8667-7cj75","Harvest Starters and Salads","pending","https://weshop4u.ie/storage/products/nachos.jpg","6.5","in_stock",""
"4610","Spinach, Ricotta & Wild Mushroom Ravioli","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Raviolli pasta stuffed with wild mushrooms, spinach & ricotta with wild mushroom sauce </span> </span></p>","https://weshop4u.ie/products/spinach-ricotta-wild-mushroom-ravioli-4610","SF-2443-RSSR-tbzsj","Harvest Starters and Salads","pending","https://weshop4u.ie/storage/products/spinach-ricotta-wild-mushroom-ravioli.jpg","8.5","in_stock",""
"4611","Garlic Bread","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Grilled ciabatta with garlic butter(Cheese Optional)</span>  </span></p>","https://weshop4u.ie/products/garlic-bread-4611","SF-2443-FTMT-UZLkK","Harvest Starters and Salads","pending","https://weshop4u.ie/storage/products/garlic-bread.jpg","5.5","in_stock",""
"4613","Breaded Mushrooms","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Fresh Irish mushrooms coated in breadcrumbs served with garlic mayo</span>  </span></p>","https://weshop4u.ie/products/breaded-mushrooms-4613","SF-2443-RNJB-EPoaK-29wO3","Harvest Starters and Salads","pending","https://weshop4u.ie/storage/products/breaded-mushrooms.jpg","7.25","in_stock",""
"4614","Cream of Vegetable Soup","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Served with Ciabatta</span> </span></p>","https://weshop4u.ie/products/cream-of-vegetable-soup-4614","SF-2443-RNJB-bhEyQ","Harvest Starters and Salads","pending","https://weshop4u.ie/storage/products/cream-of-vegetable-soup.jpg","5.75","in_stock",""
"4616","Harvest Platter","<p><span style=background-color:rgb(255,255,255);color:rgb(102,102,102);><span style=font-family:Poppins, helvetica, arial, sans-serif;font-size:13.008px;font-style:normal;font-weight:400;text-align:left;word-spacing:0px;>Chicken Wings, Onion Rings, Vegetable Samosas, Cocktail Sausages, Chicken Tenders, Chips and 3 Dips (1,3,6,9)</span>  </span></p>","https://weshop4u.ie/products/harvest-platter-4616","SF-2443-X8ZY-TMqnT","The Harvest Balbriggan,Harvest Platters","pending","https://weshop4u.ie/storage/products/harvest-platter.jpg","32","in_stock",""
"4617","Snax 6pk 17g","","https://weshop4u.ie/products/snax-6pk-17g","SF-2443-4YVM","Crisps and Nuts","published","https://weshop4u.ie/storage/snax-6pk-17g.jpg","3","in_stock",""
"4618","King Crisps 6pk","","https://weshop4u.ie/products/king-crisps-6pk","SF-2443-4YVM-4cDrS","Crisps and Nuts","published","https://weshop4u.ie/storage/king-crisps-6pk.jpg","3","in_stock",""
"4619","Chipsticks 6pk","","https://weshop4u.ie/products/chipsticks-6pk","SF-2443-4YVM-4cDrS-i5GKq","Crisps and Nuts","published","https://weshop4u.ie/storage/chipsticks-6pk.jpg","3","in_stock",""
"4620","Mighty Munch 6pk","","https://weshop4u.ie/products/mighty-munch-6pk","SF-2443-4YVM-4cDrS-i5GKq-9hOgH","Crisps and Nuts","pending","https://weshop4u.ie/storage/mighty-munch-6pk.jpg","3","in_stock",""
"4621","Hamlet House Fries","","https://weshop4u.ie/products/hamlet-house-fries","SF-2443-QJOU","Curtins Hamlet Sides and Sauces","published","https://weshop4u.ie/storage/curtains-house-fries.jpg","4.5","in_stock",""
"4622","Hamlet Home Made Onion Rings","<p>Our Famous Secretly Seasoned Deep Fried Homemade Onion Rings.</p><p>Served With Garlic Dipping Sauce.</p>","https://weshop4u.ie/products/hamlet-house-fries-4622","SF-2443-QJOU-sqtxL","Curtins Hamlet Bar Bites","published","https://weshop4u.ie/storage/home-made-onion-rings.jpg","7.95","in_stock",""
"4624","Hamlet Cold Sauces","<p>Choose from Garlic Mayo, BBQ, Buffalo, Sweet Chilli, Coleslaw and Blue Cheese.</p>","https://weshop4u.ie/products/hamlet-brown-bread-4624","SF-2443-QJOU-sqtxL-ms95m-Q7xNc","Curtins Hamlet Sides and Sauces","published","https://weshop4u.ie/storage/homemade-dips.jpg","1.75","in_stock",""
"4626","Hamlet Crispy Chicken Wings","<p>Our Very Own House Wings Served With Blue Cheese Dip And Celery Stick.</p><p>Choose From Buffalo, Jack Daniels or Spice Bag Flavour.</p>","https://weshop4u.ie/products/hamlet-house-wings","SF-2443-FHJH","Curtins Hamlet Bar Bites","published","https://weshop4u.ie/storage/hamlet-house-wings.jpg","9.95","in_stock",""
"4630","Hamlet Mash","","https://weshop4u.ie/products/hamlet-brown-bread-4630","SF-2443-QJOU-sqtxL-ms95m-oGK4E","Curtins Hamlet Sides and Sauces","published","https://weshop4u.ie/storage/mash-potato.jpg","3.5","in_stock",""
"4633","Hamlet Traditional Roast Beef","<p>Served With Mash Potato, Roast Potato, Fresh Market Veg, Stuffing and Gravy.</p>","https://weshop4u.ie/products/hamlet-traditional-roast-beef","SF-2443-3RM7","Curtins Hamlet Sunday Lunch","published","https://weshop4u.ie/storage/hamlet-roast-beef.jpg","17.95","in_stock",""
"4634","Hamlet Traditional Roast Beef","<p>Served With Mash Potato, Roast Potato, Fresh Market Veg, Stuffing and Gravy.</p>","https://weshop4u.ie/products/hamlet-traditional-roast-beef-4634","SF-2443-3RM7-MUeMg","Curtins Hamlet Sunday Lunch","pending","https://weshop4u.ie/storage/hamlet-roast-beef.jpg","17.95","in_stock",""
"4635","Hamlet Half Portion Roast Beef","<p>Served With Mash Potato, Roast Potato, Fresh Market Veg, Stuffing and Gravy.</p>","https://weshop4u.ie/products/hamlet-traditional-roast-beef-4635","SF-2443-3RM7-MUeMg-Hw9zr","Curtins Hamlet Sunday Lunch","pending","https://weshop4u.ie/storage/hamlet-roast-beef.jpg","12.95","in_stock",""
"4636","Hamlet Half Portion Roast Beef","<p>Served With Mash Potato, Roast Potato, Fresh Market Veg, Stuffing and Gravy.</p>","https://weshop4u.ie/products/hamlet-half-portion-roast-beef-4636","SF-2443-3RM7-MUeMg-Hw9zr-ouhvv","Curtins Hamlet Sunday Lunch","published","https://weshop4u.ie/storage/hamlet-roast-beef.jpg","12.95","in_stock",""
"4638","Hamlet Sunday Special bacon and cabbage and parsley sauce","<p>Served With Mash Potato, Roast Potato, Fresh Market Veg, Homemade Stuffing and Homemade Gravy or Parsley Sauce</p>","https://weshop4u.ie/products/hamlet-chef-sunday-special-4638","SF-2443-3RM7-MUeMg-Hw9zr-ouhvv-9pdld-mZ8Bn","Curtins Hamlet Sunday Lunch","pending","https://weshop4u.ie/storage/hamlet-roast-beef.jpg","16.95","in_stock",""
"4648","Hamlet Kids Ice Cream.","<p>2 Scoops Of Ice Cream With Strawberry Sauce.</p>","https://weshop4u.ie/products/hamlet-choc-chip-cookie-sundae-4648","SF-2443-2LHX-MgGCM-XLQXF-AiJ0v-15pAN-xxUEz-tijax-cdjhy-ioegC-GSGHM","","pending","https://weshop4u.ie/storage/2-scoops-of-ice-cream-with-strawberry-sauce.jpg","3","in_stock",""
"4649","Hamlet Kids Ice Cream.","<p>2 Scoops Of Ice Cream With Strawberry Sauce.</p>","https://weshop4u.ie/products/hamlet-kids-ice-cream-4649","SF-2443-2LHX-MgGCM-XLQXF-AiJ0v-15pAN-xxUEz-tijax-cdjhy-ioegC-GSGHM-DkL44","","pending","https://weshop4u.ie/storage/2-scoops-of-ice-cream-with-strawberry-sauce.jpg","3","in_stock",""
"4651","Hamlet 4 Bowl Combo","<p>4 Bowl Combo.</p><p>Pick And Mix Any 4 Items.</p><p>Any Flavour Wings, Chicken Goujons, Spring Rolls, Cocktail Sausages, Onion Rings or Chips.</p><p>Served With Selection Of Dips.</p>","https://weshop4u.ie/products/hamlet-combo-4651","SF-2443-ANPR-Gl3xd","Curtins Hamlet Bar Bites","published","https://weshop4u.ie/storage/hamlet-combos.jpg","28.95","in_stock",""
"4652","Hamlet Soup of the Day Potato and Leek","<p>Homemade Vegetable Soup, Croutons and Fresh Brown Bread.</p>","https://weshop4u.ie/products/hamlet-soup-of-the-day","SF-2443-E2PF","Curtins Hamlet Nibbles","published","https://weshop4u.ie/storage/soup-of-the-day-and-brown-bread-1.jpg","6.95","in_stock",""
"4656","Hamlet Vegetable Spring Rolls Served With Chinese Dipping Sauce","","https://weshop4u.ie/products/vegetable-spring-rolls-served-with-chinese-dipping-sauce","SF-2443-JD5A","Curtins Hamlet Nibbles","published","https://weshop4u.ie/storage/vegetable-spring-rolls-served-with-chinese-dipping-sauce.jpg","7.95","in_stock",""
"4659","Hamlet Tempura Prawns","<p>Tempura Coated Prawns Served With a Homemade Zingy Seafood Dipping Sauce.</p>","https://weshop4u.ie/products/tempura-prawns-4659","SF-2443-JD5A-eHeI2-Rnnbu-yKfcl","Curtins Hamlet Nibbles","published","https://weshop4u.ie/storage/tempura-prawns.jpg","8.95","in_stock",""
"4664","Smashed Hamlet Cheese Burger","<p>8oz Handmade Smashed Irish Beef-Patty with Melted Cheese, Lettuce, Crispy Onions and Gherkins with House Burger Sauce.</p><p>Add Bacon €2.</p><p>Served with House Seasoned Fries.</p>","https://weshop4u.ie/products/smashed-hamlet-cheese-burger","SF-2443-EJL5-RfefL-pOhM6-m3Bp8","Curtins Hamlet Favourites","published","https://weshop4u.ie/storage/hamlet-8oz-beef-burger.jpg","16.5","in_stock",""
"4665","Hamlet Pan Fried Chicken Breast","<p>Served on a bed of Irish champ mash, topped with our famous creamy pepper sauce and golden fried onion rings.</p>","https://weshop4u.ie/products/hamlet-pan-fried-chicken-breast","SF-2443-EJL5-RfefL-pOhM6-m3Bp8-DTMKZ","Curtins Hamlet Favourites","published","https://weshop4u.ie/storage/buttermilk-chicken-burger.jpg","17.95","in_stock",""
"4669","Hamlet Chicken Goujons and Fries","<p>Chicken Goujons, House  Fries and Garlic Dip</p>","https://weshop4u.ie/products/hamlet-chicken-goujons-and-fries","SF-2443-CCML","Curtins Hamlet Bar Bites","published","https://weshop4u.ie/storage/hamlet-chicken-goujons-and-fries.jpg","13.95","in_stock",""
"4673","Hamlet Classic Homemade Lasagna","<p>Classic Italian Comfort Food Served with Homemade Coleslaw and House Fries.</p>","https://weshop4u.ie/products/hamlet-classic-homemade-lasagna","SF-2443-CCML-lugY1-BGN9n-B46yu-xiaDb","Curtins Hamlet Favourites","published","https://weshop4u.ie/storage/classic-homemade-lasagna.jpg","15.5","in_stock",""
"4674","Hamlet Fresh Cod in Beer Batter","<p>Cooked in our Famous House Batter, served with House Fries, Tartar Sauce and a Wedge of Lemon.</p>","https://weshop4u.ie/products/hamlet-classic-homemade-lasagna-4674","SF-2443-CCML-lugY1-BGN9n-B46yu-xiaDb-UE0Kv","Curtins Hamlet Favourites","published","https://weshop4u.ie/storage/img-20250628-wa0011.jpg","16.95","in_stock",""
"4675","Hamlet House Curry","<p>Tender Chicken Pieces and Onion Infused with our Freshly Made Curry Sauce, Served with Tumeric Rice or Half Rice/Half Fries.</p>","https://weshop4u.ie/products/hamlet-house-curry","SF-2443-CCML-lugY1-BGN9n-B46yu-xiaDb-UE0Kv-yAbHJ","Curtins Hamlet Favourites","published","https://weshop4u.ie/storage/hamlet-house-curry.jpg","16.5","in_stock",""
"4678","Hamlet House Curry Vegetarian","<p>Vegetarian Pieces and Onion Infused with our Freshly Made Curry Sauce, Served with Tumeric Rice or Half Rice/Half Fries.</p>","https://weshop4u.ie/products/hamlet-house-curry-vegetarian-4678","SF-2443-CCML-lugY1-BGN9n-B46yu-xiaDb-UE0Kv-yAbHJ-fF2G8-IH2BR-TRnDG","Curtins Hamlet Favourites","published","https://weshop4u.ie/storage/hamlet-house-curry.jpg","13.5","in_stock",""
"4680","Hamlet House Curry Vegan","<p>Vegan Pieces and Onion Infused with our Freshly Made Curry Sauce, Served with Tumeric Rice or Half Rice/Half Fries.</p>","https://weshop4u.ie/products/hamlet-house-curry-vegan","SF-2443-CCML-lugY1-BGN9n-B46yu-xiaDb-UE0Kv-yAbHJ-fF2G8-IH2BR-TRnDG-2ZDnF-ceG8K","Curtins Hamlet Favourites","published","https://weshop4u.ie/storage/hamlet-house-curry.jpg","13.5","in_stock",""
"4684","Hamlet Spice Bag Chicken Fries","<p>Crispy Chicken and Fries in our own Spice Bag Seasoning with Veg and Curry Sauce.</p>","https://weshop4u.ie/products/hamlet-spice-bag-chicken-fries","SF-2443-YX8X-vmaGk-8JGxT","Curtins Hamlet Bar Bites","published","https://weshop4u.ie/storage/img-20250628-wa0013.jpg","12.95","in_stock",""
"4689","Hamlet Cherry Sundae","<p>Vanilla Ice Cream with Sour Cherry Sauce With Cherries on Top.</p>","https://weshop4u.ie/products/hamlet-cherry-sundae","SF-2443-GQAB","","pending","https://weshop4u.ie/storage/hamlet-cherry-sundae.jpg","3","in_stock",""
"4690","Hamlet Cherry Sundae","<p>Vanilla Ice Cream with Sour Cherry Sauce With Cherries on Top.</p>","https://weshop4u.ie/products/hamlet-cherry-sundae-4690","SF-2443-GQAB-2Ct2W","","pending","https://weshop4u.ie/storage/hamlet-cherry-sundae.jpg","3","in_stock",""
